time,longitude,latitude,altitude (ft)
2020/10/23 20:29:52+00,-78.798906,43.003903,177.15271
2020/10/23 20:29:53+00,-78.798905,43.003916,177.15567
2020/10/23 20:29:54+00,-78.798905,43.003929,177.15834
2020/10/23 20:29:55+00,-78.798905,43.003943,177.160599
2020/10/23 20:29:56+00,-78.798905,43.003956,177.162384
2020/10/23 20:29:57+00,-78.798906,43.003969,177.163803
2020/10/23 20:29:58+00,-78.798906,43.003982,177.165054
2020/10/23 20:29:59+00,-78.798906,43.003995,177.166397
2020/10/23 20:30:00+00,-78.798906,43.004008,177.168137
2020/10/23 20:30:01+00,-78.798907,43.004021,177.170517
2020/10/23 20:30:02+00,-78.798907,43.004034,177.17366
2020/10/23 20:30:03+00,-78.798908,43.004046,177.177643
2020/10/23 20:30:04+00,-78.798909,43.004059,177.182495
2020/10/23 20:30:05+00,-78.798909,43.004072,177.188187
2020/10/23 20:30:06+00,-78.798911,43.004084,177.194626
2020/10/23 20:30:07+00,-78.798912,43.004097,177.201721
2020/10/23 20:30:08+00,-78.798914,43.004109,177.20929
2020/10/23 20:30:09+00,-78.798917,43.004122,177.217148
2020/10/23 20:30:10+00,-78.798919,43.004134,177.225006
2020/10/23 20:30:11+00,-78.798923,43.004146,177.232559
2020/10/23 20:30:12+00,-78.798927,43.004158,177.23941
2020/10/23 20:30:13+00,-78.798931,43.00417,177.245209
2020/10/23 20:30:14+00,-78.798936,43.004182,177.249634
2020/10/23 20:30:15+00,-78.798942,43.004193,177.252441
2020/10/23 20:30:16+00,-78.798955,43.004199,177.271179
2020/10/23 20:30:17+00,-78.798967,43.004203,177.285477
2020/10/23 20:30:18+00,-78.79898,43.004206,177.2948
2020/10/23 20:30:19+00,-78.798994,43.00421,177.299042
2020/10/23 20:30:20+00,-78.799009,43.004212,177.298492
2020/10/23 20:30:21+00,-78.799023,43.004214,177.293793
2020/10/23 20:30:22+00,-78.799039,43.004215,177.285812
2020/10/23 20:30:23+00,-78.799054,43.004216,177.27562
2020/10/23 20:30:24+00,-78.79907,43.004216,177.264221
2020/10/23 20:30:25+00,-78.799086,43.004217,177.252533
2020/10/23 20:30:26+00,-78.799102,43.004217,177.241226
2020/10/23 20:30:27+00,-78.799118,43.004216,177.230728
2020/10/23 20:30:28+00,-78.799134,43.004216,177.221191
2020/10/23 20:30:29+00,-78.79915,43.004216,177.212601
2020/10/23 20:30:30+00,-78.799167,43.004217,177.204849
2020/10/23 20:30:31+00,-78.799183,43.004217,177.197845
2020/10/23 20:30:32+00,-78.7992,43.004217,177.191559
2020/10/23 20:30:33+00,-78.799217,43.004218,177.186005
2020/10/23 20:30:34+00,-78.799233,43.004219,177.181152
2020/10/23 20:30:35+00,-78.79925,43.004219,177.177017
2020/10/23 20:30:36+00,-78.799267,43.004221,177.173584
2020/10/23 20:30:37+00,-78.799284,43.004222,177.170837
2020/10/23 20:30:38+00,-78.799301,43.004223,177.168777
2020/10/23 20:30:39+00,-78.799318,43.004225,177.167358
2020/10/23 20:30:40+00,-78.799335,43.004227,177.16655
2020/10/23 20:30:41+00,-78.799351,43.004228,177.16629
2020/10/23 20:30:42+00,-78.799368,43.00423,177.166489
2020/10/23 20:30:43+00,-78.799384,43.004231,177.167084
2020/10/23 20:30:44+00,-78.7994,43.004233,177.167953
2020/10/23 20:30:45+00,-78.799416,43.004234,177.169022
2020/10/23 20:30:46+00,-78.799432,43.004235,177.170166
2020/10/23 20:30:47+00,-78.799448,43.004236,177.171326
2020/10/23 20:30:48+00,-78.799464,43.004237,177.172424
2020/10/23 20:30:49+00,-78.799481,43.004237,177.173447
2020/10/23 20:30:50+00,-78.799497,43.004238,177.174347
2020/10/23 20:30:51+00,-78.799513,43.004238,177.17511
2020/10/23 20:30:52+00,-78.799529,43.004238,177.17572
2020/10/23 20:30:53+00,-78.799546,43.004238,177.176163
2020/10/23 20:30:54+00,-78.799562,43.004238,177.176483
2020/10/23 20:30:55+00,-78.799579,43.004238,177.176651
2020/10/23 20:30:56+00,-78.799596,43.004237,177.176727
2020/10/23 20:30:57+00,-78.799612,43.004237,177.176743
2020/10/23 20:30:58+00,-78.799629,43.004236,177.176712
2020/10/23 20:30:59+00,-78.799646,43.004236,177.176666
2020/10/23 20:31:00+00,-78.799663,43.004235,177.176636
2020/10/23 20:31:01+00,-78.799681,43.004234,177.176575
2020/10/23 20:31:02+00,-78.799698,43.004233,177.176468
2020/10/23 20:31:03+00,-78.799715,43.004232,177.176315
2020/10/23 20:31:04+00,-78.799732,43.004231,177.176071
2020/10/23 20:31:05+00,-78.79975,43.004229,177.175751
2020/10/23 20:31:06+00,-78.799768,43.004228,177.175308
2020/10/23 20:31:07+00,-78.799785,43.004227,177.174789
2020/10/23 20:31:08+00,-78.799803,43.004226,177.17421
2020/10/23 20:31:09+00,-78.799821,43.004224,177.173599
2020/10/23 20:31:10+00,-78.79984,43.004223,177.172989
2020/10/23 20:31:11+00,-78.799858,43.004222,177.17244
2020/10/23 20:31:12+00,-78.799876,43.004221,177.171967
2020/10/23 20:31:13+00,-78.799894,43.00422,177.171631
2020/10/23 20:31:14+00,-78.799912,43.004219,177.171478
2020/10/23 20:31:15+00,-78.799931,43.004218,177.171585
2020/10/23 20:31:16+00,-78.799949,43.004217,177.172058
2020/10/23 20:31:17+00,-78.799967,43.004216,177.172958
2020/10/23 20:31:18+00,-78.799985,43.004215,177.174393
2020/10/23 20:31:19+00,-78.800003,43.004214,177.176483
2020/10/23 20:31:20+00,-78.80002,43.004214,177.179276
2020/10/23 20:31:21+00,-78.800038,43.004213,177.182861
2020/10/23 20:31:22+00,-78.800055,43.004212,177.187286
2020/10/23 20:31:23+00,-78.800072,43.004212,177.192566
2020/10/23 20:31:24+00,-78.800089,43.004211,177.198776
2020/10/23 20:31:25+00,-78.800106,43.004211,177.206009
2020/10/23 20:31:26+00,-78.800123,43.004211,177.214371
2020/10/23 20:31:27+00,-78.800139,43.00421,177.223999
2020/10/23 20:31:28+00,-78.800155,43.00421,177.235062
2020/10/23 20:31:29+00,-78.800171,43.00421,177.247711
2020/10/23 20:31:30+00,-78.800187,43.00421,177.262146
2020/10/23 20:31:31+00,-78.800203,43.004211,177.278519
2020/10/23 20:31:32+00,-78.800218,43.004211,177.296982
2020/10/23 20:31:33+00,-78.800234,43.004212,177.317688
2020/10/23 20:31:34+00,-78.800249,43.004212,177.340759
2020/10/23 20:31:35+00,-78.800265,43.004213,177.366302
2020/10/23 20:31:36+00,-78.80028,43.004214,177.394379
2020/10/23 20:31:37+00,-78.800296,43.004214,177.425003
2020/10/23 20:31:38+00,-78.800311,43.004215,177.458099
2020/10/23 20:31:39+00,-78.800326,43.004216,177.49353
2020/10/23 20:31:40+00,-78.800342,43.004217,177.531097
2020/10/23 20:31:41+00,-78.800357,43.004218,177.570526
2020/10/23 20:31:42+00,-78.800373,43.004219,177.611526
2020/10/23 20:31:43+00,-78.800389,43.00422,177.653717
2020/10/23 20:31:44+00,-78.800405,43.004221,177.696701
2020/10/23 20:31:45+00,-78.800421,43.004222,177.740097
2020/10/23 20:31:46+00,-78.800438,43.004223,177.783493
2020/10/23 20:31:47+00,-78.800454,43.004224,177.826462
2020/10/23 20:31:48+00,-78.800472,43.004226,177.868591
2020/10/23 20:31:49+00,-78.800489,43.004227,177.90947
2020/10/23 20:31:50+00,-78.800506,43.004228,177.9487
2020/10/23 20:31:51+00,-78.800524,43.004229,177.98587
2020/10/23 20:31:52+00,-78.800542,43.004231,178.020645
2020/10/23 20:31:53+00,-78.800559,43.004232,178.052673
2020/10/23 20:31:54+00,-78.800577,43.004233,178.081741
2020/10/23 20:31:55+00,-78.800595,43.004234,178.107697
2020/10/23 20:31:56+00,-78.800613,43.004236,178.130463
2020/10/23 20:31:57+00,-78.800631,43.004237,178.15004
2020/10/23 20:31:58+00,-78.800649,43.004238,178.166412
2020/10/23 20:31:59+00,-78.800667,43.004239,178.179611
2020/10/23 20:32:00+00,-78.800685,43.00424,178.189728
2020/10/23 20:32:01+00,-78.800703,43.004241,178.196915
2020/10/23 20:32:02+00,-78.800722,43.004241,178.201309
2020/10/23 20:32:03+00,-78.800741,43.004242,178.20311
2020/10/23 20:32:04+00,-78.80076,43.004242,178.202484
2020/10/23 20:32:05+00,-78.800779,43.004242,178.199646
2020/10/23 20:32:06+00,-78.800797,43.004242,178.19487
2020/10/23 20:32:07+00,-78.800816,43.004243,178.188553
2020/10/23 20:32:08+00,-78.800835,43.004243,178.181152
2020/10/23 20:32:09+00,-78.800853,43.004243,178.173218
2020/10/23 20:32:10+00,-78.80087,43.004243,178.165237
2020/10/23 20:32:11+00,-78.800887,43.004243,178.15773
2020/10/23 20:32:12+00,-78.800904,43.004243,178.151123
2020/10/23 20:32:13+00,-78.800919,43.004243,178.145782
2020/10/23 20:32:14+00,-78.800934,43.004244,178.141815
2020/10/23 20:32:15+00,-78.800948,43.004244,178.139313
2020/10/23 20:32:16+00,-78.800961,43.004245,178.138275
2020/10/23 20:32:17+00,-78.800973,43.004246,178.138733
2020/10/23 20:32:18+00,-78.800985,43.004248,178.140594
2020/10/23 20:32:19+00,-78.800996,43.00425,178.143692
2020/10/23 20:32:20+00,-78.801006,43.004253,178.147781
2020/10/23 20:32:21+00,-78.801016,43.004256,178.152649
2020/10/23 20:32:22+00,-78.801025,43.004259,178.15802
2020/10/23 20:32:23+00,-78.801034,43.004263,178.163635
2020/10/23 20:32:24+00,-78.801043,43.004267,178.169266
2020/10/23 20:32:25+00,-78.801052,43.004271,178.174683
2020/10/23 20:32:26+00,-78.80106,43.004275,178.179688
2020/10/23 20:32:27+00,-78.80107,43.00428,178.184097
2020/10/23 20:32:28+00,-78.801079,43.004284,178.187744
2020/10/23 20:32:29+00,-78.801088,43.004288,178.190536
2020/10/23 20:32:30+00,-78.801099,43.004293,178.192444
2020/10/23 20:32:31+00,-78.801109,43.004297,178.193466
2020/10/23 20:32:32+00,-78.80112,43.004301,178.193665
2020/10/23 20:32:33+00,-78.801131,43.004304,178.193146
2020/10/23 20:32:34+00,-78.801142,43.004308,178.191986
2020/10/23 20:32:35+00,-78.801154,43.004311,178.190308
2020/10/23 20:32:36+00,-78.801165,43.004315,178.188217
2020/10/23 20:32:37+00,-78.801177,43.004318,178.185776
2020/10/23 20:32:38+00,-78.801189,43.004321,178.183105
2020/10/23 20:32:39+00,-78.801201,43.004325,178.180267
2020/10/23 20:32:40+00,-78.801212,43.004329,178.177368
2020/10/23 20:32:41+00,-78.801224,43.004333,178.174545
2020/10/23 20:32:42+00,-78.801235,43.004337,178.17189
2020/10/23 20:32:43+00,-78.801246,43.004342,178.169464
2020/10/23 20:32:44+00,-78.801256,43.004348,178.167358
2020/10/23 20:32:45+00,-78.801266,43.004354,178.165588
2020/10/23 20:32:46+00,-78.801276,43.004361,178.164169
2020/10/23 20:32:47+00,-78.801284,43.004368,178.163132
2020/10/23 20:32:48+00,-78.801293,43.004377,178.162445
2020/10/23 20:32:49+00,-78.8013,43.004385,178.16214
2020/10/23 20:32:50+00,-78.801307,43.004395,178.162155
2020/10/23 20:32:51+00,-78.801313,43.004404,178.16246
2020/10/23 20:32:52+00,-78.801318,43.004414,178.162994
2020/10/23 20:32:53+00,-78.801323,43.004425,178.163696
2020/10/23 20:32:54+00,-78.801327,43.004435,178.164474
2020/10/23 20:32:55+00,-78.80133,43.004446,178.165314
2020/10/23 20:32:56+00,-78.801333,43.004457,178.166138
2020/10/23 20:32:57+00,-78.801335,43.004468,178.166962
2020/10/23 20:32:58+00,-78.801336,43.004479,178.167725
2020/10/23 20:32:59+00,-78.801337,43.004491,178.168442
2020/10/23 20:33:00+00,-78.801337,43.004502,178.169113
2020/10/23 20:33:01+00,-78.801337,43.004514,178.169754
2020/10/23 20:33:02+00,-78.801336,43.004525,178.17041
2020/10/23 20:33:03+00,-78.801335,43.004537,178.171112
2020/10/23 20:33:04+00,-78.801333,43.004548,178.171921
2020/10/23 20:33:05+00,-78.801331,43.00456,178.172852
2020/10/23 20:33:06+00,-78.801329,43.004572,178.17392
2020/10/23 20:33:07+00,-78.801327,43.004584,178.17511
2020/10/23 20:33:08+00,-78.801324,43.004596,178.176346
2020/10/23 20:33:09+00,-78.801321,43.004608,178.177582
2020/10/23 20:33:10+00,-78.801318,43.004621,178.178757
2020/10/23 20:33:11+00,-78.801316,43.004634,178.179855
2020/10/23 20:33:12+00,-78.801313,43.004646,178.180893
2020/10/23 20:33:13+00,-78.801311,43.004659,178.181839
2020/10/23 20:33:14+00,-78.801309,43.004672,178.182663
2020/10/23 20:33:15+00,-78.801307,43.004685,178.183334
2020/10/23 20:33:16+00,-78.801305,43.004698,178.183853
2020/10/23 20:33:17+00,-78.801304,43.004712,178.184174
2020/10/23 20:33:18+00,-78.801303,43.004725,178.184296
2020/10/23 20:33:19+00,-78.801303,43.004738,178.184204
2020/10/23 20:33:20+00,-78.801303,43.004751,178.183899
2020/10/23 20:33:21+00,-78.801303,43.004765,178.18335
2020/10/23 20:33:22+00,-78.801304,43.004778,178.182541
2020/10/23 20:33:23+00,-78.801306,43.004791,178.181458
2020/10/23 20:33:24+00,-78.801307,43.004804,178.180115
2020/10/23 20:33:25+00,-78.80131,43.004817,178.178558
2020/10/23 20:33:26+00,-78.801312,43.004829,178.176895
2020/10/23 20:33:27+00,-78.801315,43.004842,178.175232
2020/10/23 20:33:28+00,-78.801318,43.004854,178.173691
2020/10/23 20:33:29+00,-78.801321,43.004866,178.172424
2020/10/23 20:33:30+00,-78.801325,43.004878,178.171539
2020/10/23 20:33:31+00,-78.801328,43.00489,178.171127
2020/10/23 20:33:32+00,-78.801331,43.004902,178.171234
2020/10/23 20:33:33+00,-78.801335,43.004914,178.17186
2020/10/23 20:33:34+00,-78.801338,43.004926,178.172943
2020/10/23 20:33:35+00,-78.801341,43.004937,178.174393
2020/10/23 20:33:36+00,-78.801345,43.004949,178.176086
2020/10/23 20:33:37+00,-78.801349,43.004961,178.177856
2020/10/23 20:33:38+00,-78.801353,43.004972,178.179535
2020/10/23 20:33:39+00,-78.801357,43.004983,178.180984
2020/10/23 20:33:40+00,-78.801362,43.004995,178.182007
2020/10/23 20:33:41+00,-78.801368,43.005006,178.182465
2020/10/23 20:33:42+00,-78.801373,43.005017,178.182251
2020/10/23 20:33:43+00,-78.80138,43.005028,178.181335
2020/10/23 20:33:44+00,-78.801387,43.005039,178.179733
2020/10/23 20:33:45+00,-78.801394,43.00505,178.177536
2020/10/23 20:33:46+00,-78.801402,43.00506,178.174896
2020/10/23 20:33:47+00,-78.801409,43.005071,178.171967
2020/10/23 20:33:48+00,-78.801418,43.005082,178.168915
2020/10/23 20:33:49+00,-78.801426,43.005093,178.165909
2020/10/23 20:33:50+00,-78.801434,43.005104,178.163132
2020/10/23 20:33:51+00,-78.801441,43.005114,178.160706
2020/10/23 20:33:52+00,-78.801449,43.005125,178.158813
2020/10/23 20:33:53+00,-78.801457,43.005136,178.157578
2020/10/23 20:33:54+00,-78.801464,43.005146,178.157104
2020/10/23 20:33:55+00,-78.80147,43.005157,178.15741
2020/10/23 20:33:56+00,-78.801477,43.005167,178.158325
2020/10/23 20:33:57+00,-78.801483,43.005177,178.159637
2020/10/23 20:33:58+00,-78.801489,43.005187,178.161133
2020/10/23 20:33:59+00,-78.801494,43.005198,178.162659
2020/10/23 20:34:00+00,-78.8015,43.005208,178.164062
2020/10/23 20:34:01+00,-78.801505,43.005218,178.165329
2020/10/23 20:34:02+00,-78.80151,43.005228,178.166519
2020/10/23 20:34:03+00,-78.801515,43.005237,178.167786
2020/10/23 20:34:04+00,-78.80152,43.005247,178.169266
2020/10/23 20:34:05+00,-78.801525,43.005257,178.170944
2020/10/23 20:34:06+00,-78.80153,43.005267,178.172775
2020/10/23 20:34:07+00,-78.801535,43.005276,178.174576
2020/10/23 20:34:08+00,-78.80154,43.005285,178.176224
2020/10/23 20:34:09+00,-78.801545,43.005295,178.177597
2020/10/23 20:34:10+00,-78.80155,43.005303,178.178589
2020/10/23 20:34:11+00,-78.801555,43.005312,178.179123
2020/10/23 20:34:12+00,-78.801561,43.005321,178.179184
2020/10/23 20:34:13+00,-78.801566,43.005329,178.178757
2020/10/23 20:34:14+00,-78.801572,43.005336,178.177902
2020/10/23 20:34:15+00,-78.801577,43.005344,178.176697
2020/10/23 20:34:16+00,-78.801583,43.005351,178.175247
2020/10/23 20:34:17+00,-78.801588,43.005357,178.173676
2020/10/23 20:34:18+00,-78.801593,43.005363,178.172134
2020/10/23 20:34:19+00,-78.801597,43.005369,178.1707
2020/10/23 20:34:20+00,-78.801601,43.005374,178.169479
2020/10/23 20:34:21+00,-78.801605,43.005378,178.168533
2020/10/23 20:34:22+00,-78.801608,43.005382,178.167908
2020/10/23 20:34:23+00,-78.801611,43.005385,178.167603
2020/10/23 20:34:24+00,-78.801613,43.005387,178.167618
2020/10/23 20:34:25+00,-78.801614,43.005389,178.167938
2020/10/23 20:34:26+00,-78.801615,43.00539,178.168518
2020/10/23 20:34:27+00,-78.801616,43.005391,178.169327
2020/10/23 20:34:28+00,-78.801616,43.005391,178.170303
2020/10/23 20:34:29+00,-78.801616,43.005391,178.171432
2020/10/23 20:34:30+00,-78.801615,43.00539,178.172623
2020/10/23 20:34:31+00,-78.801615,43.00539,178.173828
2020/10/23 20:34:32+00,-78.801614,43.005389,178.174988
2020/10/23 20:34:33+00,-78.801613,43.005388,178.176041
2020/10/23 20:34:34+00,-78.801612,43.005386,178.176941
2020/10/23 20:34:35+00,-78.801611,43.005385,178.177658
2020/10/23 20:34:36+00,-78.801611,43.005384,178.178162
2020/10/23 20:34:37+00,-78.80161,43.005383,178.178452
2020/10/23 20:34:38+00,-78.801609,43.005382,178.178528
2020/10/23 20:34:39+00,-78.801609,43.005382,178.178391
2020/10/23 20:34:40+00,-78.801609,43.005381,178.17804
2020/10/23 20:34:41+00,-78.801609,43.00538,178.177536
2020/10/23 20:34:42+00,-78.801609,43.00538,178.176895
2020/10/23 20:34:43+00,-78.80161,43.005379,178.176147
2020/10/23 20:34:44+00,-78.80161,43.005379,178.175369
2020/10/23 20:34:45+00,-78.801611,43.005379,178.174606
2020/10/23 20:34:46+00,-78.801612,43.005379,178.17395
2020/10/23 20:34:47+00,-78.801612,43.005378,178.173431
2020/10/23 20:34:48+00,-78.801613,43.005378,178.173096
2020/10/23 20:34:49+00,-78.801614,43.005378,178.172974
2020/10/23 20:34:50+00,-78.801615,43.005378,178.17305
2020/10/23 20:34:51+00,-78.801616,43.005378,178.173325
2020/10/23 20:34:52+00,-78.801618,43.005378,178.173782
2020/10/23 20:34:53+00,-78.801619,43.005378,178.174423
2020/10/23 20:34:54+00,-78.80162,43.005379,178.175262
2020/10/23 20:34:55+00,-78.801622,43.005379,178.176285
2020/10/23 20:34:56+00,-78.801624,43.005379,178.177521
2020/10/23 20:34:57+00,-78.801626,43.005379,178.17894
2020/10/23 20:34:58+00,-78.801628,43.005379,178.180588
2020/10/23 20:34:59+00,-78.801631,43.005379,178.182434
2020/10/23 20:35:00+00,-78.801634,43.005379,178.184509
2020/10/23 20:35:01+00,-78.801638,43.00538,178.186798
2020/10/23 20:35:02+00,-78.801642,43.00538,178.189331
2020/10/23 20:35:03+00,-78.801646,43.00538,178.192139
2020/10/23 20:35:04+00,-78.801651,43.00538,178.195221
2020/10/23 20:35:05+00,-78.801656,43.00538,178.198578
2020/10/23 20:35:06+00,-78.801661,43.00538,178.202164
2020/10/23 20:35:07+00,-78.801666,43.00538,178.205902
2020/10/23 20:35:08+00,-78.801672,43.00538,178.209732
2020/10/23 20:35:09+00,-78.801678,43.00538,178.213486
2020/10/23 20:35:10+00,-78.801684,43.00538,178.21701
2020/10/23 20:35:11+00,-78.80169,43.00538,178.220139
2020/10/23 20:35:12+00,-78.801695,43.00538,178.222748
2020/10/23 20:35:13+00,-78.801701,43.00538,178.224762
2020/10/23 20:35:14+00,-78.801706,43.00538,178.226181
2020/10/23 20:35:15+00,-78.801711,43.005379,178.227051
2020/10/23 20:35:16+00,-78.801715,43.005379,178.227463
2020/10/23 20:35:17+00,-78.801719,43.005379,178.227509
2020/10/23 20:35:18+00,-78.801723,43.005378,178.227295
2020/10/23 20:35:19+00,-78.801726,43.005377,178.226913
2020/10/23 20:35:20+00,-78.801728,43.005377,178.226471
2020/10/23 20:35:21+00,-78.80173,43.005376,178.225998
2020/10/23 20:35:22+00,-78.801732,43.005375,178.225586
2020/10/23 20:35:23+00,-78.801733,43.005374,178.225266
2020/10/23 20:35:24+00,-78.801733,43.005373,178.225113
2020/10/23 20:35:25+00,-78.801733,43.005372,178.225143
2020/10/23 20:35:26+00,-78.801733,43.005371,178.225403
2020/10/23 20:35:27+00,-78.801733,43.00537,178.225906
2020/10/23 20:35:28+00,-78.801732,43.005369,178.226685
2020/10/23 20:35:29+00,-78.80173,43.005368,178.227692
2020/10/23 20:35:30+00,-78.801729,43.005366,178.228958
2020/10/23 20:35:31+00,-78.801727,43.005365,178.230484
2020/10/23 20:35:32+00,-78.801725,43.005364,178.232239
2020/10/23 20:35:33+00,-78.801723,43.005362,178.234238
2020/10/23 20:35:34+00,-78.801721,43.005361,178.236496
2020/10/23 20:35:35+00,-78.801719,43.00536,178.238998
2020/10/23 20:35:36+00,-78.801717,43.005358,178.24176
2020/10/23 20:35:37+00,-78.801715,43.005356,178.244797
2020/10/23 20:35:38+00,-78.801713,43.005354,178.248093
2020/10/23 20:35:39+00,-78.801711,43.005352,178.251648
2020/10/23 20:35:40+00,-78.80171,43.00535,178.255478
2020/10/23 20:35:41+00,-78.80171,43.005348,178.259521
2020/10/23 20:35:42+00,-78.801709,43.005346,178.263763
2020/10/23 20:35:43+00,-78.80171,43.005344,178.268127
2020/10/23 20:35:44+00,-78.80171,43.005342,178.272552
2020/10/23 20:35:45+00,-78.801712,43.00534,178.276993
2020/10/23 20:35:46+00,-78.801714,43.005338,178.281357
2020/10/23 20:35:47+00,-78.801716,43.005337,178.285583
2020/10/23 20:35:48+00,-78.801719,43.005335,178.289551
2020/10/23 20:35:49+00,-78.801722,43.005333,178.293152
